Actual Class,Predicted Class,Cleaned_Text,Raw_Text
World,Business,volkswagen may be close to settling it wage talk volkswagen and it worker entered a critical week in their wage negotiation on monday with sign that a compromise wa taking shape even a protest flared at factory across germany,"Volkswagen May Be Close to Settling Its Wage Talks Volkswagen and its workers entered a critical week in their wage negotiations on Monday, with signs that a compromise was taking shape even as protests flared at factories across Germany."
Business,Sci/Tech,cloud darken peoplesoft conference san francisco peoplesoft inc is trying to create a party-like atmosphere at it annual customer conference but this week s gathering may feel more like a wake with rival oracle corp s 7.7 billion takeover bid looming larger than ever,"Clouds darken PeopleSoft conference SAN FRANCISCO -- PeopleSoft Inc. is trying to create a party-like atmosphere at its annual customer conference, but this week's gathering may feel more like a wake with rival Oracle Corp.'s \$7.7 billion takeover bid looming larger than ever."
Sci/Tech,World,flying car reportedly still decade away ap ap it s a frustrated commuter s escapist fantasy literally lifting your car out of a clogged highway and soaring through the sky landing just in time to motor into your driveway,"Flying Cars Reportedly Still Decades Away (AP) AP - It's a frustrated commuter's escapist fantasy: literally lifting your car out of a clogged highway and soaring through the skies, landing just in time to motor into your driveway."
Sci/Tech,Business,a fair tax some say a fair tax that remove the need to file tax return from the vast majority of the citizenry is a national sale tax this doe n't seem to be very fair to people trying to feed house and clothe themselves and seems to subsidize large land holder bush s favorite constituency there is a tax that life up to the promise broken by bush s proposal for a national sale tax,"A Fair Tax Some say a ""fair tax"" that removes the need to file tax returns from the vast majority of the citizenry is a national sales tax.  This doesn't seem to be very fair to people trying to feed, house and clothe themselves and seems to subsidize large land holders (Bush's favorite constituency).  There is a tax that lives up to the promises broken by Bush's proposal for a national sales tax."
World,Sports,"sherlock is bicycling across australia perth australia a former british soccer player raising money for a leukemia charity set off wednesday on a coast-to-coast ride across australia on a victorian-era bicycle that is older than the country leukemia survivor lloyd scott dressed up a fictional british supersleuth sherlock holmes complete with tweed coat deerstalker hat and a fake mustache for the 2,700-mile trip from perth to sydney","'Sherlock' Is Bicycling Across Australia PERTH, Australia - A former British soccer player raising money for a leukemia charity set off Wednesday on a coast-to-coast ride across Australia on a Victorian-era bicycle that is older than the country.    Leukemia survivor Lloyd Scott dressed up as fictional British supersleuth Sherlock Holmes, complete with tweed coat, deerstalker hat and a fake mustache for the 2,700-mile trip from Perth to Sydney..."
Sci/Tech,Business,flat-screen tv emits international distress signal could your tv call the air force apparently toshiba flat-screens can tv doesn 39 t get much better than this quot an oregon man discovered earlier this month that his year-old toshiba corporation flat-screen,"Flat-screen TV emits international distress signal Could your TV call the Air Force? Apparently, Toshiba flat-screens can! Tv doesn #39;t get much better than this...  quot;An Oregon man discovered earlier this month that his year-old Toshiba Corporation flat-screen "
Sci/Tech,World,australia in grip of water crisis there is a warning that some of australia s major city could run out of drinking water,Australia in grip of water crisis There is a warning that some of Australia's major cities could run out of drinking water.
Sci/Tech,Business,cendant near deal to buy orbitz for 36 1.2 bln-source reuters reuters travel and real estate company\cendant corp is close to an agreement to buy online\travel site orbitz inc for about 36 1.2 billion in\cash a source close to the talk said on tuesday,"Cendant Near Deal to Buy Orbitz for  #36;1.2 Bln-Source (Reuters) Reuters - Travel and real estate company\Cendant Corp.  is close to an agreement to buy online\travel site Orbitz Inc.  for about  #36;1.2 billion in\cash, a source close to the talks said on Tuesday."
Sports,Business,city series-ly wounded with the yank out of the world series the city 39 s economy loses out on at least 40 million according to study by the controller 39 s office and other city agency,"City Series-ly wounded With the Yanks out of the World Series, the city #39;s economy loses out on at least \$40 million, according to studies by the controller #39;s office and other city agencies."
World,Sci/Tech,hayley mick hayley mick is a journalist currently based in vancouver she ha broadcast experience with cbc radio 39 s quirk and quark and ha reported for the vancouver sun cbc online and the canadian press 39 s ontario and vancouver bureau,"HAYLEY MICK: Hayley Mick is a journalist currently based in Vancouver. She has broadcast experience with CBC Radio #39;s Quirks and Quarks and has reported for the Vancouver Sun, CBC Online, and the Canadian Press #39;s Ontario and Vancouver bureaus."
