Actual Class,Predicted Class,Cleaned_Text,Raw_Text
Sci/Tech,Business,toyota some security firm promise too much if it sound like you are being offered a panacea then it s time to change the conversation say an exec for the firm,"Toyota: Some security firms promise too much If ""it sounds like you are being offered a panacea, then it's time to change the conversation,"" says an exec for the firm."
Business,Sci/Tech,peoplesofts big bash see you next year in la vega proclaimed a marquee at the peoplesoft user conference in san francisco in late september it wa one of many not-so-subtle attempt by the company to reassure it customer,"PeopleSofts big bash See you next year in Las Vegas , proclaimed a marquee at the PeopleSoft user conference in San Francisco in late September. It was one of many not-so-subtle attempts by the company to reassure its customers "
World,Business,deal in congress to keep tax cut widening deficit republican and democratic leader agreed to extend 150 billion worth of tax cut sought by president bush without trying to pay for them,"Deal in Congress to Keep Tax Cuts, Widening Deficit Republican and Democratic leaders agreed to extend \$150 billion worth of tax cuts sought by President Bush without trying to pay for them."
Business,Sci/Tech,global foreign investment fall foreign investment level decline in 2003 a un report reveals but there are sign of recovery especially among developing nation,"Global foreign investment falls Foreign investment levels decline in 2003, a UN report reveals, but there are signs of recovery - especially among developing nations."
Business,Sci/Tech,rumour surround google browser the search giant google is rumoured to be working on it own web browser,Rumours surround Google browser The search giant Google is rumoured to be working on its own web browser.
Sci/Tech,Business,former dot-com commerce one eye closure commerce one inc an internet software maker valued at 20 billion at the peak of dot-com mania is poised to go out of business a a pauper,"Former Dot-Com Commerce One Eyes Closure Commerce One Inc., an Internet software maker valued at \$20 billion at the peak of dot-com mania, is poised to go out of business as a pauper."
Sci/Tech,Sports,dinosaur may have been stealth hunter ap ap the strike would have come out of nowhere one second the fish wa swimming placidly no danger in sight a moment later it wa lunch,"Dinosaur May Have Been Stealth Hunter (AP) AP - The strike would have come out of nowhere: One second the fish was swimming placidly, no danger in sight, a moment later it was lunch."
Sci/Tech,World,island press govt to reverse phone call decision diplomat from a number of island in the south pacific are reported to be pressing the government to reverse a decision to block all phone call made to the island,Islands press Govt to reverse phone call decision Diplomats from a number of islands in the South Pacific are reported to be pressing the Government to reverse a decision to block all phone calls made to the islands.
World,Sci/Tech,dog said to smell cancer sign london it ha long been suspected that man s best friend ha a special ability to sense when something is wrong with u now the first experiment to verify that scientifically ha demonstrated that dog are able to smell cancer,"Dogs said to smell cancer signs  LONDON -- It has long been suspected that man's best friend has a special ability to sense when something is wrong with us. Now, the first experiment to verify that scientifically has demonstrated that dogs are able to smell cancer."
Sci/Tech,World,baby for ovary transplant woman a belgian cancer patient made infertile by chemotherapy ha given birth following revolutionary treatment,Baby for ovary transplant woman A Belgian cancer patient made infertile by chemotherapy has given birth following revolutionary treatment.
Business,World,heathrow refuellers to push ahead with strike plan aircraft refuellers at heathrow airport have vowed to push ahead with strike plan this weekend potentially disrupting flight after last-ditch pay talk collapsed their union say,"Heathrow refuellers to push ahead with strike plans Aircraft refuellers at Heathrow Airport have vowed to push ahead with strike plans this weekend, potentially disrupting flights, after last-ditch pay talks collapsed, their union says."
Sci/Tech,Business,airbus drop out of microsoft appeal aircraft builder withdraws it request to intervene in microsoft s antitrust appeal boeing also forgoes intervention,Airbus drops out of Microsoft appeal Aircraft builder withdraws its request to intervene in Microsoft's antitrust appeal; Boeing also forgoes intervention.
Sci/Tech,World,locust encroach on west african rice-growing area reuters reuters west africa s worst locust plague for 15\years ha encroached on one of the region s largest\rice-growing area authority in mali said on friday,"Locusts Encroach on West African Rice-Growing Area (Reuters) Reuters - West Africa's worst locust plague for 15\years has encroached on one of the region's largest\rice-growing areas, authorities in Mali said on Friday."
World,Business,calif ok world s toughest smog rule los angeles california air regulator friday unanimously approved the world s most stringent rule to reduce auto emission that contribute to global warming a move that could affect car and truck buyer from coast to coast under the regulation the auto industry must cut exhaust from car and light truck by 25 percent and from larger truck and sport utility vehicle by 18 percent,"Calif. OKs World's Toughest Smog Rules LOS ANGELES - California air regulators Friday unanimously approved the world's most stringent rules to reduce auto emissions that contribute to global warming - a move that could affect car and truck buyers from coast to coast.    Under the regulations, the auto industry must cut exhaust from cars and light trucks by 25 percent and from larger trucks and sport utility vehicles by 18 percent..."
